"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 22, 2008","9,164.0762","9,062.4697","9,209.6494","9,031.8799","-","1.17%"
"Apr 21, 2008","9,057.7451","9,088.4395","9,110.6699","8,963.5098","-","-0.10%"
"Apr 18, 2008","9,067.2256","9,007.4893","9,073.4785","8,865.7998","-","0.77%"
"Apr 17, 2008","8,998.2510","9,042.9492","9,075.3691","8,957.8096","-","-0.20%"
"Apr 16, 2008","9,016.6328","8,924.0898","9,020.2793","8,854.7197","-","1.16%"
"Apr 15, 2008","8,913.2744","8,818.3398","8,932.7500","8,801.0996","-","1.53%"
"Apr 14, 2008","8,779.3672","8,692.6494","8,786.7998","8,664.7285","-","0.87%"
"Apr 11, 2008","8,703.4658","8,736.5195","8,772.9600","8,645.9395","-","-0.32%"
"Apr 10, 2008","8,731.0889","8,796.4600","8,879.7500","8,660.6094","-","-0.26%"
"Apr 09, 2008","8,753.8213","8,558.7598","8,830.6299","8,550.7285","-","2.22%"
"Apr 08, 2008","8,564.0898","8,615.3096","8,629.7500","8,526.2598","-","-0.51%"
"Apr 07, 2008","8,608.3975","8,473.4893","8,642.6494","8,464.0000","-","1.89%"
"Apr 04, 2008","8,448.7627","8,342.8691","8,454.6699","8,314.8594","-","1.71%"
"Apr 03, 2008","8,307.0381","8,352.6396","8,443.0898","8,275.6699","-","-0.59%"
"Apr 02, 2008","8,356.5029","8,167.1299","8,368.7393","8,071.6299","-","2.80%"
"Apr 01, 2008","8,129.2451","8,117.7300","8,229.2891","8,045.4302","-","-0.95%"
"Mar 31, 2008","8,207.2617","8,418.9297","8,508.4600","8,142.2402","-","-2.53%"
"Mar 28, 2008","8,420.3936","8,502.9697","8,536.5498","8,365.0000","-","-1.30%"
"Mar 27, 2008","8,531.0762","8,445.8799","8,557.9092","8,404.1797","-","1.06%"
"Mar 26, 2008","8,441.6709","8,238.0195","8,456.2891","8,227.4092","-","2.82%"
"Mar 25, 2008","8,209.8506","8,130.5298","8,230.1396","8,097.3398","-","1.00%"
"Mar 24, 2008","8,128.3032","8,095.7202","8,221.4492","8,063.7300","-","0.17%"
"Mar 20, 2008","8,114.4580","8,206.3799","8,375.4297","7,964.0601","-","-1.42%"
"Mar 19, 2008","8,231.1484","8,575.4697","8,587.6797","8,210.8594","-","-4.61%"
"Mar 18, 2008","8,629.1133","8,348.1094","8,641.5693","8,348.0898","-","3.20%"
"Mar 17, 2008","8,361.2832","8,810.6797","8,826.2793","8,251.3193","-","-4.33%"
"Mar 14, 2008","8,739.4668","8,800.6699","8,860.5791","8,678.2500","-","-0.80%"
"Mar 13, 2008","8,809.8281","8,758.6592","8,861.2285","8,734.5000","-","0.51%"
"Mar 12, 2008","8,764.7813","8,649.0996","8,769.4600","8,591.8398","-","1.04%"
"Mar 11, 2008","8,674.7471","8,604.0596","8,718.0391","8,545.0996","-","0.84%"
"Mar 10, 2008","8,602.5400","8,456.7393","8,616.0498","8,358.0898","-","1.54%"
"Mar 07, 2008","8,472.1895","8,464.8291","8,549.9697","8,407.8799","-","-0.47%"
"Mar 06, 2008","8,512.0938","8,655.1094","8,722.8193","8,376.1299","-","0.29%"
"Mar 05, 2008","8,487.7578","8,195.3496","8,495.0391","8,195.3496","-","3.80%"
"Mar 04, 2008","8,177.3530","8,358.2100","8,419.1299","8,135.6001","-","-2.34%"
"Mar 03, 2008","8,373.4941","8,322.2100","8,480.8799","8,296.6094","-","0.83%"
"Feb 29, 2008","8,304.7744","8,359.1992","8,370.0391","8,293.3994","-","-0.86%"
"Feb 28, 2008","8,376.4414","8,186.8999","8,385.1396","8,181.7900","-","1.91%"
"Feb 27, 2008","8,219.3916","8,305.0195","8,312.6592","8,181.7900","-","-0.50%"
"Feb 26, 2008","8,260.7930","8,112.6099","8,273.8291","8,099.9902","-","1.65%"
"Feb 25, 2008","8,126.7402","8,128.8198","8,149.0801","8,043.6401","-","0.77%"
"Feb 22, 2008","8,064.9922","7,986.4800","8,087.1802","7,951.1299","-","0.59%"
"Feb 21, 2008","8,017.4678","8,100.4199","8,108.5000","7,953.0400","-","-0.60%"
"Feb 20, 2008","8,065.8960","8,013.8398","8,112.6001","7,972.7798","-","0.00%"
"Feb 19, 2008","8,065.7451","7,865.2300","8,070.5898","7,859.4800","-","3.57%"
"Feb 15, 2008","7,787.7720","7,796.6802","7,869.3198","7,737.5898","-","-0.15%"
"Feb 14, 2008","7,799.1108","7,690.4702","7,802.4399","7,674.3301","-","2.24%"
"Feb 13, 2008","7,628.3931","7,592.5000","7,661.8101","7,552.2300","-","0.20%"
"Feb 12, 2008","7,612.9902","7,662.7998","7,707.7500","7,589.5498","-","-0.95%"
"Feb 11, 2008","7,686.1392","7,620.7100","7,742.2998","7,592.1699","-","1.18%"
"Feb 08, 2008","7,596.4692","7,424.9902","7,619.2900","7,412.0000","-","3.27%"
"Feb 07, 2008","7,355.7368","7,298.3701","7,357.6401","7,240.7598","-","1.12%"
"Feb 06, 2008","7,274.1509","7,290.8501","7,368.4902","7,257.4600","-","-0.45%"
"Feb 05, 2008","7,306.9780","7,375.7700","7,376.7900","7,261.1201","-","-1.16%"
"Feb 04, 2008","7,392.7100","7,336.6099","7,428.8799","7,266.6201","-","1.16%"
"Feb 01, 2008","7,307.6118","7,445.5698","7,499.6602","7,283.0801","-","-2.10%"
"Jan 31, 2008","7,464.3970","7,425.3301","7,493.3599","7,331.3198","-","-0.12%"
"Jan 30, 2008","7,473.1362","7,471.1699","7,493.6602","7,418.6099","-","0.30%"
"Jan 29, 2008","7,450.7021","7,417.0400","7,463.7798","7,402.5000","-","0.68%"
"Jan 28, 2008","7,400.5908","7,300.2998","7,415.8999","7,258.1099","-","0.65%"
"Jan 25, 2008","7,352.7822","7,318.5098","7,383.5000","7,292.5298","-","1.61%"
"Jan 24, 2008","7,236.4219","7,156.7402","7,242.8501","7,116.3999","-","2.32%"
"Jan 23, 2008","7,072.5708","7,240.5200","7,240.5200","7,061.3999","-","-2.16%"
"Jan 22, 2008","7,228.8872","7,072.2598","7,270.1099","7,065.6899","-","-1.24%"
"Jan 18, 2008","7,319.9048","7,307.2598","7,356.5400","7,275.9902","-","0.46%"
"Jan 17, 2008","7,286.3018","7,340.8799","7,399.4702","7,262.7202","-","-0.37%"
"Jan 16, 2008","7,313.3940","7,351.9902","7,374.6899","7,241.8901","-","-1.35%"
"Jan 15, 2008","7,413.4419","7,506.8701","7,537.4702","7,369.7598","-","-1.67%"
"Jan 14, 2008","7,539.4639","7,473.7798","7,554.7500","7,450.4800","-","1.65%"
"Jan 11, 2008","7,417.0571","7,484.4600","7,491.0098","7,384.8398","-","-0.31%"
"Jan 10, 2008","7,440.2178","7,469.0854","7,535.5654","7,394.2456","-","-1.50%"
"Jan 09, 2008","7,553.8071","7,634.3301","7,678.1899","7,543.0498","-","-0.63%"
"Jan 08, 2008","7,601.6328","7,542.0601","7,675.8101","7,514.7500","-","1.50%"
"Jan 07, 2008","7,489.5278","7,645.3398","7,676.2002","7,454.7998","-","-2.10%"
"Jan 04, 2008","7,649.8892","7,723.8999","7,725.1699","7,596.1201","-","-0.91%"
"Jan 03, 2008","7,720.1362","7,747.5601","7,780.0801","7,683.5698","-","0.13%"
"Jan 02, 2008","7,710.1362","7,515.1299","7,716.8101","7,513.9800","-","3.27%"
"Dec 31, 2007","7,466.2998","7,467.7500","7,502.6401","7,407.4302","-","0.02%"
"Dec 28, 2007","7,465.0439","7,508.4600","7,571.9302","7,462.7500","-","-0.63%"
"Dec 27, 2007","7,512.0488","7,469.4292","7,551.5581","7,445.2368","-","0.50%"
"Dec 26, 2007","7,474.9561","7,375.7051","7,504.7168","7,371.1558","-","1.44%"
"Dec 24, 2007","7,368.8569","7,339.5601","7,372.0898","7,288.4902","-","0.26%"
"Dec 21, 2007","7,349.6611","7,258.1401","7,375.3398","7,229.6899","-","1.56%"
"Dec 20, 2007","7,237.1060","7,302.6401","7,323.9102","7,224.6899","-","-0.32%"
"Dec 19, 2007","7,260.0601","7,214.0000","7,307.5498","7,162.2202","-","1.17%"
"Dec 18, 2007","7,176.3989","7,258.5601","7,332.0200","7,122.0400","-","-0.72%"
"Dec 17, 2007","7,228.1182","7,296.3701","7,297.3101","7,168.2202","-","-0.49%"
"Dec 14, 2007","7,263.5190","7,339.8799","7,361.6401","7,214.4199","-","-0.38%"
"Dec 13, 2007","7,291.1968","7,364.2998","7,428.0498","7,284.8799","-","-1.44%"
"Dec 12, 2007","7,397.4341","7,122.4902","7,415.7202","7,122.2700","-","3.59%"
"Dec 11, 2007","7,141.0840","7,077.4800","7,163.9302","7,048.2100","-","1.39%"
"Dec 10, 2007","7,042.9849","7,039.7300","7,143.7500","7,009.4102","-","-0.35%"
"Dec 07, 2007","7,067.8501","7,124.2598","7,166.9702","7,008.2300","-","-0.92%"
"Dec 06, 2007","7,133.2979","6,951.3799","7,154.5000","6,907.9502","-","1.80%"
"Dec 05, 2007","7,006.8691","7,051.8999","7,160.7002","6,988.6802","-","-0.56%"
"Dec 04, 2007","7,046.5781","7,066.2900","7,093.8301","6,993.8301","-","-0.35%"
"Dec 03, 2007","7,071.4229","7,039.3101","7,081.8999","6,959.5801","-","0.17%"
"Nov 30, 2007","7,059.3130","7,208.7002","7,216.2598","7,047.8198","-","-1.88%"
"Nov 29, 2007","7,194.2959","7,362.7100","7,381.2402","7,170.2700","-","0.28%"
"Nov 28, 2007","7,174.1821","7,335.2798","7,380.7300","7,162.3301","-","-2.38%"
"Nov 27, 2007","7,348.8252","7,472.0098","7,473.5298","7,336.0898","-","-2.24%"
"Nov 26, 2007","7,517.0249","7,602.6699","7,614.0298","7,477.8101","-","-0.30%"
"Nov 23, 2007","7,539.9800","7,477.3701","7,550.0498","7,420.7798","-","1.08%"
"Nov 21, 2007","7,459.2158","7,498.0801","7,518.2100","7,418.3901","-","-0.39%"
"Nov 20, 2007","7,488.7920","7,330.3101","7,496.5898","7,325.3901","-","2.40%"
"Nov 19, 2007","7,313.3911","7,353.4702","7,369.8101","7,260.9800","-","0.03%"
"Nov 16, 2007","7,311.3179","7,231.6899","7,331.4800","7,216.6802","-","1.27%"
"Nov 15, 2007","7,219.4141","7,260.8301","7,310.3101","7,152.0298","-","-0.87%"
"Nov 14, 2007","7,282.6948","7,151.3398","7,291.0801","7,146.4399","-","2.05%"
"Nov 13, 2007","7,136.5571","7,296.0400","7,307.1899","7,092.0298","-","-2.38%"
"Nov 12, 2007","7,310.2949","7,400.2500","7,411.4302","7,255.2100","-","-1.38%"
"Nov 09, 2007","7,412.9619","7,405.3101","7,426.5601","7,313.1001","-","0.47%"
"Nov 08, 2007","7,377.9829","7,394.4902","7,481.5298","7,358.7998","-","-0.47%"
"Nov 07, 2007","7,412.8462","7,551.9102","7,567.1699","7,333.9102","-","-0.46%"
"Nov 06, 2007","7,447.2471","7,341.2002","7,473.2598","7,337.0400","-","2.14%"
"Nov 05, 2007","7,291.1729","7,351.7100","7,399.4199","7,271.5000","-","-1.44%"
"Nov 02, 2007","7,397.8672","7,261.1602","7,400.5498","7,261.1602","-","1.73%"
"Nov 01, 2007","7,271.7622","7,381.1699","7,405.6602","7,207.8701","-","-0.80%"
"Oct 31, 2007","7,330.3350","7,053.3101","7,342.6099","7,052.5698","-","3.03%"
"Oct 30, 2007","7,114.9038","7,240.5698","7,241.2202","7,101.6802","-","-2.17%"
"Oct 29, 2007","7,272.8579","7,224.1201","7,278.0498","7,179.1401","-","1.58%"
"Oct 26, 2007","7,159.5601","7,152.0098","7,175.2100","7,100.1499","-","1.15%"
"Oct 25, 2007","7,078.4590","6,949.8198","7,080.6602","6,946.3101","-","2.63%"
"Oct 24, 2007","6,897.0630","6,815.7998","6,910.9800","6,680.4800","-","1.03%"
"Oct 23, 2007","6,826.9409","6,877.8999","6,927.2002","6,805.2900","-","-0.69%"
"Oct 22, 2007","6,874.3608","6,891.2598","6,913.2100","6,789.5898","-","-0.89%"
"Oct 19, 2007","6,936.3892","6,977.6201","7,021.3799","6,904.2998","-","-0.77%"
"Oct 18, 2007","6,990.1812","6,912.1899","6,998.5601","6,878.3701","-","1.41%"
"Oct 17, 2007","6,893.2012","6,903.3198","6,961.9600","6,871.3799","-","-0.28%"
"Oct 16, 2007","6,912.8018","6,891.4902","6,940.7402","6,836.3599","-","0.80%"
"Oct 15, 2007","6,858.1650","6,749.3901","6,869.3999","6,746.5000","-","2.03%"
"Oct 12, 2007","6,721.5112","6,694.2202","6,738.9102","6,678.2202","-","0.17%"
"Oct 11, 2007","6,709.8179","6,633.6001","6,737.1899","6,625.0601","-","1.50%"
"Oct 10, 2007","6,610.8350","6,548.8101","6,612.6899","6,523.1899","-","1.20%"
"Oct 09, 2007","6,532.5991","6,450.9502","6,569.7300","6,432.2002","-","1.03%"
"Oct 08, 2007","6,465.8770","6,594.5498","6,595.9199","6,442.5200","-","-2.48%"
"Oct 05, 2007","6,630.3140","6,651.4902","6,678.0200","6,605.4102","-","-0.45%"
"Oct 04, 2007","6,659.9722","6,584.6499","6,679.7202","6,537.5601","-","1.05%"
"Oct 03, 2007","6,590.4600","6,603.0298","6,813.7202","6,563.1802","-","0.00%"
"Oct 02, 2007","6,590.2778","6,593.9902","6,615.9702","6,461.6802","-","-0.51%"
"Oct 01, 2007","6,623.7739","6,712.5098","6,714.2402","6,588.5801","-","-0.96%"
"Sep 28, 2007","6,687.8389","6,766.6401","6,797.2300","6,677.9702","-","-0.96%"
"Sep 27, 2007","6,752.7310","6,660.0000","6,757.1099","6,645.8198","-","2.21%"
"Sep 26, 2007","6,606.9141","6,598.5498","6,646.6899","6,519.9902","-","0.42%"
"Sep 25, 2007","6,579.3950","6,621.5098","6,628.5000","6,552.7202","-","-1.20%"
"Sep 24, 2007","6,659.3350","6,653.2598","6,684.3198","6,621.8398","-","-0.06%"
"Sep 21, 2007","6,663.5469","6,641.9800","6,702.2300","6,616.0098","-","0.19%"
"Sep 20, 2007","6,651.0732","6,583.1499","6,658.6401","6,494.2500","-","0.82%"
"Sep 19, 2007","6,596.9858","6,592.3999","6,616.5000","6,541.8501","-","0.57%"
"Sep 18, 2007","6,559.7632","6,536.9302","6,587.7402","6,466.3101","-","0.60%"
"Sep 17, 2007","6,520.5649","6,427.2402","6,522.7998","6,409.5098","-","1.33%"
"Sep 14, 2007","6,434.6880","6,433.0498","6,527.1099","6,408.4902","-","-0.23%"
"Sep 13, 2007","6,449.2612","6,450.4199","6,770.7998","6,403.4199","-","-0.20%"
"Sep 12, 2007","6,461.9941","6,372.9302","6,472.8599","6,357.5898","-","1.60%"
"Sep 11, 2007","6,360.0581","6,311.4399","6,365.1299","6,275.6401","-","1.12%"
"Sep 10, 2007","6,289.6851","6,209.6001","6,302.1201","6,181.8301","-","1.09%"
"Sep 07, 2007","6,221.6792","6,188.0801","6,233.1001","6,159.9102","-","0.26%"
"Sep 06, 2007","6,205.5112","6,196.0098","6,263.1802","6,158.7500","-","0.48%"
"Sep 05, 2007","6,175.9229","6,172.9502","6,185.3501","6,138.6001","-","0.53%"
"Sep 04, 2007","6,143.6211","6,089.9102","6,149.0000","6,040.9902","-","1.26%"
"Aug 31, 2007","6,067.3979","6,060.3701","6,128.8301","6,053.6499","-","0.48%"
"Aug 30, 2007","6,038.5889","6,043.4102","6,067.2598","6,013.6401","-","0.15%"
"Aug 29, 2007","6,029.6938","5,951.1099","6,034.0400","5,943.1699","-","1.40%"
"Aug 28, 2007","5,946.1870","5,946.1899","5,946.1899","5,946.1899","-","-0.17%"
"Aug 27, 2007","5,956.2012","5,925.6699","5,961.3599","5,859.9399","-","0.28%"
"Aug 24, 2007","5,939.5952","5,866.9702","5,959.7402","5,853.8398","-","1.10%"
"Aug 23, 2007","5,874.7139","5,846.3701","5,892.0298","5,832.6299","-","0.96%"
"Aug 22, 2007","5,818.9751","5,838.5200","5,858.8101","5,781.5801","-","0.04%"
"Aug 21, 2007","5,816.4419","5,877.6201","5,911.3701","5,791.5801","-","-1.14%"
"Aug 20, 2007","5,883.5459","5,936.6802","5,936.6802","5,839.2500","-","-1.65%"
"Aug 17, 2007","5,982.3110","5,913.2998","6,000.7402","5,906.6699","-","1.49%"
"Aug 16, 2007","5,894.4961","5,992.2402","6,025.0000","5,816.3398","-","-3.01%"
"Aug 15, 2007","6,077.2402","6,044.6602","6,135.9902","6,031.5000","-","0.80%"
"Aug 14, 2007","6,029.2568","6,005.2202","6,042.3599","5,973.7202","-","0.35%"
"Aug 13, 2007","6,008.4941","6,014.2402","6,104.5000","5,987.0898","-","0.27%"
"Aug 10, 2007","5,992.3140","5,969.2100","6,004.8198","5,898.8101","-","-0.03%"
"Aug 09, 2007","5,994.0889","6,000.4399","6,029.2998","5,934.3398","-","-0.37%"
"Aug 08, 2007","6,016.4810","6,020.7798","6,071.7900","5,996.8398","-","-0.20%"
"Aug 07, 2007","6,028.7700","5,992.4600","6,039.9800","5,977.9902","-","0.34%"
"Aug 06, 2007","6,008.3560","6,138.7202","6,143.2002","5,992.6099","-","-2.76%"
"Aug 03, 2007","6,178.9639","6,259.9399","6,279.2402","6,168.4502","-","-1.10%"
"Aug 02, 2007","6,247.3809","6,244.0000","6,285.6699","6,189.0400","-","-0.00%"
"Aug 01, 2007","6,247.5049","6,316.8799","6,355.0801","6,224.8999","-","-1.34%"
"Jul 31, 2007","6,332.5308","6,264.9102","6,341.0200","6,264.9102","-","1.18%"
"Jul 30, 2007","6,258.6338","6,249.5400","6,284.2598","6,219.3999","-","0.11%"
"Jul 27, 2007","6,251.9370","6,155.5801","6,256.6401","6,144.3398","-","1.44%"
"Jul 26, 2007","6,163.3418","6,272.7500","6,306.1899","6,145.9199","-","-0.64%"
"Jul 25, 2007","6,203.1162","6,105.2002","6,207.7798","6,012.4800","-","1.24%"
"Jul 24, 2007","6,127.2798","6,185.2700","6,190.0801","6,104.6001","-","-1.14%"
"Jul 23, 2007","6,197.9541","6,254.0000","6,259.1099","6,181.2900","-","-1.44%"
"Jul 20, 2007","6,288.5688","6,324.4102","6,339.2598","6,268.7002","-","-0.29%"
"Jul 19, 2007","6,307.1128","6,278.7700","6,309.7402","6,251.5898","-","0.96%"
"Jul 18, 2007","6,246.8389","6,151.3999","6,248.4600","6,143.2500","-","1.71%"
"Jul 17, 2007","6,142.0698","6,157.9502","6,221.3999","6,129.5098","-","-0.54%"
"Jul 16, 2007","6,175.2598","6,236.5601","6,245.2202","6,156.9702","-","-1.03%"
"Jul 13, 2007","6,239.3892","6,191.4902","6,247.1401","6,167.9302","-","0.95%"
"Jul 12, 2007","6,180.7729","6,189.7700","6,243.0000","6,141.8301","-","0.11%"
"Jul 11, 2007","6,174.2368","6,178.7402","6,207.8901","6,168.8301","-","-0.24%"
"Jul 10, 2007","6,189.2910","6,124.2500","6,197.7900","6,105.7598","-","0.89%"
"Jul 09, 2007","6,134.8188","6,132.7100","6,180.5498","6,110.2002","-","-0.19%"
"Jul 06, 2007","6,146.5889","6,096.6299","6,154.7300","6,085.7500","-","0.76%"
"Jul 05, 2007","6,100.5249","6,059.9399","6,118.1299","6,036.6602","-","0.82%"
"Jul 03, 2007","6,050.7852","6,034.6099","6,052.7202","6,017.7402","-","0.22%"
"Jul 02, 2007","6,037.4160","6,014.5298","6,042.8701","5,952.1201","-","0.63%"
"Jun 29, 2007","5,999.7842","5,968.8799","6,025.6802","5,964.9199","-","0.76%"
"Jun 28, 2007","5,954.3989","5,967.8901","6,016.5298","5,949.4502","-","0.06%"
"Jun 27, 2007","5,950.7241","5,899.6899","5,969.4600","5,854.5400","-","0.87%"
"Jun 26, 2007","5,899.3281","5,960.2100","5,971.0400","5,895.6699","-","-1.38%"
"Jun 25, 2007","5,981.5972","5,948.3398","5,997.2998","5,893.2002","-","-0.14%"
"Jun 22, 2007","5,990.2329","5,989.9502","6,022.7998","5,960.2700","-","-0.06%"
"Jun 21, 2007","5,993.9790","6,028.8999","6,079.7402","5,979.5000","-","-0.28%"
"Jun 20, 2007","6,010.8711","6,049.7402","6,052.7598","5,964.6802","-","-0.54%"
"Jun 19, 2007","6,043.6680","6,073.4902","6,084.2700","6,038.1699","-","-0.92%"
"Jun 18, 2007","6,100.0532","6,075.0898","6,113.3301","6,039.6802","-","0.53%"
"Jun 15, 2007","6,067.9839","6,021.8101","6,084.7500","6,000.5400","-","0.65%"
"Jun 14, 2007","6,029.0659","5,926.4502","6,038.7500","5,923.6299","-","1.84%"
"Jun 13, 2007","5,920.0181","5,843.7300","5,929.7500","5,821.8999","-","1.12%"
"Jun 12, 2007","5,854.2910","5,871.1099","5,887.0601","5,826.1001","-","-0.61%"
"Jun 11, 2007","5,890.3672","5,826.0200","5,897.9800","5,806.6201","-","1.55%"
"Jun 08, 2007","5,800.3882","5,927.2998","5,930.1802","5,794.8901","-","-2.54%"
"Jun 07, 2007","5,951.3989","5,938.1401","5,989.3999","5,916.7402","-","0.32%"
"Jun 06, 2007","5,932.5239","5,943.8701","5,952.3901","5,896.1699","-","-0.08%"
"Jun 05, 2007","5,936.9932","5,961.9600","5,975.6299","5,919.4399","-","-0.57%"
"Jun 04, 2007","5,971.2671","5,864.8501","5,990.0801","5,858.8198","-","1.61%"
"Jun 01, 2007","5,876.4038","5,829.3501","5,891.8599","5,801.7998","-","1.10%"
"May 31, 2007","5,812.5469","5,783.9702","5,814.8101","5,734.9102","-","0.67%"
"May 30, 2007","5,774.0669","5,747.9702","5,788.2998","5,728.7002","-","0.49%"
"May 29, 2007","5,745.7212","5,804.6299","5,812.1699","5,712.1499","-","-2.11%"
"May 25, 2007","5,869.5679","5,840.7700","5,885.2998","5,810.9302","-","0.91%"
"May 24, 2007","5,816.3550","5,898.3999","5,905.8198","5,799.0298","-","-0.91%"
"May 23, 2007","5,869.5840","5,872.3501","5,892.7002","5,829.5498","-","0.25%"
"May 22, 2007","5,854.8149","5,954.8501","5,957.3701","5,848.1499","-","-1.65%"
"May 21, 2007","5,953.0239","5,895.4800","5,969.9600","5,859.2998","-","1.15%"
"May 18, 2007","5,885.3369","5,892.2402","5,931.1299","5,878.6699","-","-0.24%"
"May 17, 2007","5,899.5200","5,812.0498","5,900.9502","5,788.5601","-","1.61%"
"May 16, 2007","5,805.9541","5,846.9502","5,848.7798","5,750.8398","-","-0.56%"
"May 15, 2007","5,838.5322","5,777.4399","5,844.0601","5,749.1099","-","0.88%"
"May 14, 2007","5,787.6270","5,829.0801","5,845.5498","5,775.1699","-","-0.48%"
"May 11, 2007","5,815.2769","5,739.7998","5,817.5801","5,738.9600","-","1.35%"
"May 10, 2007","5,737.5498","5,740.7402","5,767.0498","5,716.3198","-","0.25%"
"May 09, 2007","5,723.3311","5,765.0601","5,780.4600","5,664.8301","-","-0.55%"
"May 08, 2007","5,755.2109","5,752.5200","5,773.7300","5,705.0298","-","0.24%"
"May 07, 2007","5,741.6738","5,782.6602","5,795.3999","5,697.6401","-","-0.98%"
"May 04, 2007","5,798.5020","5,798.5020","5,798.5020","5,798.5020","-","-0.47%"
"May 03, 2007","5,825.7090","5,825.7090","5,825.7090","5,825.7090","-","0.18%"
"May 02, 2007","5,815.0249","5,815.0249","5,815.0249","5,815.0249","-","-0.79%"
"May 01, 2007","5,861.6060","5,861.6060","5,861.6060","5,861.6060","-","-0.72%"
"Apr 30, 2007","5,904.2632","5,904.2632","5,904.2632","5,904.2632","-","-0.63%"
"Apr 27, 2007","5,941.9531","5,941.9531","5,941.9531","5,941.9531","-","1.40%"
"Apr 26, 2007","5,859.8140","5,859.8140","5,859.8140","5,859.8140","-","-1.10%"
"Apr 25, 2007","5,925.1890","5,925.1890","5,925.1890","5,925.1890","-","1.55%"
"Apr 24, 2007","5,834.8730","5,834.8730","5,834.8730","5,834.8730","-","-1.26%"
"Apr 23, 2007","5,909.1938","5,909.1938","5,909.1938","5,909.1938","-","1.79%"
"Apr 20, 2007","5,805.5562","5,805.5562","5,805.5562","5,805.5562","-","0.74%"
"Apr 19, 2007","5,763.0879","5,763.0879","5,763.0879","5,763.0879","-","-0.60%"
"Apr 18, 2007","5,797.8179","5,797.8179","5,797.8179","5,797.8179","-","-0.11%"
"Apr 17, 2007","5,804.4419","5,804.4419","5,804.4419","5,804.4419","-","-0.96%"
"Apr 16, 2007","5,860.9731","5,860.9731","5,860.9731","5,860.9731","-","-1.21%"
"Apr 13, 2007","5,932.5449","5,932.5449","5,932.5449","5,932.5449","-","0.08%"
"Apr 12, 2007","5,928.0942","5,928.0942","5,928.0942","5,928.0942","-","1.08%"
"Apr 11, 2007","5,864.6992","5,864.6992","5,864.6992","5,864.6992","-","0.09%"
"Apr 10, 2007","5,859.3071","5,859.3071","5,859.3071","5,859.3071","-","1.16%"
"Apr 09, 2007","5,791.8511","5,791.8511","5,791.8511","5,791.8511","-","-1.98%"
"Apr 05, 2007","5,908.6260","5,908.6260","5,908.6260","5,908.6260","-","0.20%"
"Apr 04, 2007","5,897.1089","5,897.1089","5,897.1089","5,897.1089","-","0.80%"
"Apr 03, 2007","5,850.5342","5,850.5342","5,850.5342","5,850.5342","-","-1.02%"
"Apr 02, 2007","5,910.9648","5,910.9648","5,910.9648","5,910.9648","-","-0.16%"
"Mar 30, 2007","5,920.5469","5,920.5469","5,920.5469","5,920.5469","-","0.01%"
"Mar 29, 2007","5,920.1782","5,920.1782","5,920.1782","5,920.1782","-","1.81%"
"Mar 28, 2007","5,814.7490","5,814.7490","5,814.7490","5,814.7490","-","1.29%"
"Mar 27, 2007","5,740.8740","5,740.8740","5,740.8740","5,740.8740","-","0.17%"
"Mar 26, 2007","5,730.9028","5,730.9028","5,730.9028","5,730.9028","-","0.92%"
"Mar 23, 2007","5,678.8252","5,678.8252","5,678.8252","5,678.8252","-","0.16%"
"Mar 22, 2007","5,669.5132","5,669.5132","5,669.5132","5,669.5132","-","2.35%"
"Mar 21, 2007","5,539.1289","5,539.1289","5,539.1289","5,539.1289","-","0.49%"
"Mar 20, 2007","5,511.9331","5,511.9331","5,511.9331","5,511.9331","-","-0.31%"
"Mar 19, 2007","5,529.0410","5,529.0410","5,529.0410","5,529.0410","-","-0.01%"
"Mar 16, 2007","5,529.7422","5,529.7422","5,529.7422","5,529.7422","-","-0.16%"
"Mar 15, 2007","5,538.5308","5,538.5308","5,538.5308","5,538.5308","-","-0.33%"
"Mar 14, 2007","5,557.1362","5,557.1362","5,557.1362","5,557.1362","-","0.25%"
"Mar 13, 2007","5,543.0112","5,543.0112","5,543.0112","5,543.0112","-","-0.53%"
"Mar 12, 2007","5,572.5571","5,572.5571","5,572.5571","5,572.5571","-","-0.95%"
"Mar 09, 2007","5,626.1191","5,626.1191","5,626.1191","5,626.1191","-","-1.76%"
"Mar 08, 2007","5,727.0088","5,727.0088","5,727.0088","5,727.0088","-","-0.01%"
"Mar 07, 2007","5,727.7871","5,727.7871","5,727.7871","5,727.7871","-","1.36%"
"Mar 06, 2007","5,651.0532","5,651.0532","5,651.0532","5,651.0532","-","0.97%"
"Mar 05, 2007","5,597.0322","5,597.0322","5,597.0322","5,597.0322","-","-1.80%"
"Mar 02, 2007","5,699.7290","5,699.7290","5,699.7290","5,699.7290","-","-0.63%"
"Mar 01, 2007","5,736.1240","5,736.1240","5,736.1240","5,736.1240","-","0.02%"
"Feb 28, 2007","5,735.0581","5,735.0581","5,735.0581","5,735.0581","-","-0.16%"
"Feb 27, 2007","5,744.3062","5,744.3062","5,744.3062","5,744.3062","-","-0.36%"
"Feb 26, 2007","5,764.9600","5,764.9600","5,764.9600","5,764.9600","-","0.25%"
"Feb 23, 2007","5,750.7041","5,750.7041","5,750.7041","5,750.7041","-","0.73%"
"Feb 22, 2007","5,709.1401","5,709.1401","5,709.1401","5,709.1401","-","1.70%"
"Feb 21, 2007","5,613.4712","5,613.4712","5,613.4712","5,613.4712","-","1.85%"
