Date,Natural_Gas,Crude_Oil_WTI,NY_Gasoline,Heating_Oil,Diesel,Weekday_Friday,Weekday_Monday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday,Covid
1999-10-12,0.046340337258702013,0.060679137039824305,0.045610511252052344,0.07082605256861219,0.024764557624396444,0,0,0,1,0,0
1999-10-13,0.058624843347523714,0,-0.012820688429061422,0,0.01853224812892762,0,0,0,0,1,0
1999-10-14,-0.03993271033537105,-0.020710147559515946,-0.019544596072970266,-0.0103093696588612,0,0,0,1,0,0,0
1999-10-15,-0.01492565021667569,0.015463086985999741,0.022765210773012468,0.022204157311010442,-0.004246290881451065,1,0,0,0,0,0
1999-10-18,0.0584107621564145,-0.016353955641800866,-0.017843133567584157,-0.013605652055778572,-0.0071174677688640164,0,1,0,0,0,0
1999-10-19,0.024519617174318498,-0.0035714323675972715,0,-0.006872879287762146,0.0071174677688640164,0,0,0,1,0,0
1999-10-20,0.0034542348680874913,-0.006731010380562452,-0.006568168112097039,-0.006920442844573715,0,0,0,0,0,1,0
1999-10-21,0.030562650410166814,0.02358285041605379,0.022802290873980502,0.018917159132205152,0.014084739881738972,0,0,1,0,0,0
1999-10-22,0.0033389012655147265,0.03202350663750586,0.025438573638684625,0.03185516624121809,0,1,0,0,0,0,0
1999-10-25,-0.006688988150796771,-0.011135018690150211,-0.022223136784710218,-0.011618387953865161,0.006968669316093357,0,1,0,0,0,0
1999-10-26,-0.006734032181344052,-0.002155637825460577,-0.004827040748315914,0.009966859915392146,0.05800681927435608,0,0,0,1,0,0
1999-10-27,0.020067563050809367,-0.020052982326817848,0,-0.004971012722020385,-0.013192803484563476,0,0,0,0,1,0
1999-10-28,-0.016694878572170113,-0.05057511159075112,-0.029462032730316223,-0.045887404511470664,-0.010681009420334064,0,0,1,0,0,0
1999-10-29,-0.07333127308554976,0.009220904429812382,0.03107363662465773,-0.005231049417552591,0,1,0,0,0,0,0
1999-11-01,-0.010929070532190055,0.029393931697967446,0.025438573638684625,0.030983545519967293,0.10804148241108408,0,1,0,0,0,0
1999-11-02,0.028882874148786097,0.0022256853167283985,-0.01582311493924271,0.0033840979842405527,0.011976191046715684,0,0,0,1,0,0
1999-11-03,0.003552401604367761,0.004436564508687457,0.00635932190829247,0.01675081042481541,0.017699577099400954,0,0,0,0,1,0
1999-11-04,-0.025135973271542378,0.025351007964373284,0.01728244114874805,0.01647483720350501,0.009313222146667716,0,0,1,0,0,0
1999-11-05,-0.048426593905474324,-0.01041224157447207,0.0031104224143924664,-0.00985229644301161,0.013809195274186503,1,0,0,0,0,0
1999-11-08,-0.011516442061559218,0.015148525993424311,0.012345835822299311,0.004938281640582576,-0.034887259000440624,0,1,0,0,0,0
1999-11-09,-0.059659836406335875,0.03917114808673006,0.0493742763355724,0.03231298899054352,0,0,0,0,1,0,0
1999-11-10,-0.020704673361691128,0.006587096687147742,0.023089048772364673,0.023567469403913133,-0.023953241022492883,0,0,0,0,1,0
1999-11-11,-0.004192878260036004,-0.0016427108416836589,-0.005722476274066246,-0.001554001866734267,-0.04969966855227245,0,0,1,0,0,0
1999-11-12,-0.09699226598730959,0.023559172478657686,0.00857148105014105,-0.00937506866545601,-0.032365284502031716,1,0,0,0,0,0
1999-11-15,0.07576004588153551,0.015930245282943734,0.001421464347377499,0.04452001496822583,0.057523844138186675,0,1,0,0,0,0
1999-11-16,-0.04386668210558187,0.028434242783335506,0.007077170374085118,0.014903405502574962,-0.03154835773492598,0,0,0,1,0,0
1999-11-17,0.0044742803949211485,0.020148942431353678,0.02644552166455849,0.013225762219261195,-0.0064308903302904286,0,0,0,0,1,0
1999-11-18,-0.008968669982760358,-0.03290273849392378,-0.02785695450296627,-0.031136688785791455,0,0,0,1,0,0,0
1999-11-19,-0.027398974188114433,0.03440706371179969,0.023727561160955035,0.023810648693718517,0,1,0,0,0,0,0
1999-11-22,-0.05226842854575697,0.051988280187099,0.029893530278142566,0.014598799421152553,-0.009073296205674819,0,1,0,0,0,0
1999-11-23,-0.029705154413915746,-0.04077740043788225,-0.0013395849290564477,-0.01019673802051485,0.002600781700057342,0,0,0,1,0,0
1999-11-24,-0.015190165493975227,0.011454032484505383,0.015957785438610816,0.017416985994001932,0.019293202934678927,0,0,0,0,1,0
1999-11-26,0.07137099389191892,0,0,0,0,1,0,0,0,0,0
1999-11-29,0.06661474908198406,-0.05202831830891874,-0.037638851499934844,-0.03812778543656353,-0.01282068842906145,0,1,0,0,0,0
1999-11-30,-0.0134230203321406,-0.03826142109908792,-0.05345857852476732,-0.044315883774510956,-0.02614528010432232,0,0,0,1,0,0
1999-12-01,-0.022780028331820024,0.005613487074214607,-0.0488624211151622,0.009331327428884317,-0.013333530869465204,0,0,0,0,1,0
1999-12-02,0.004597709248629567,0.03419472474317198,0.08295663245813828,0.030490166757787318,0,0,0,1,0,0,0
1999-12-03,-0.009216655104923976,-0.006590448354901746,-0.021172279926055526,-0.012084739215071971,-0.006734032181344052,1,0,0,0,0,0
1999-12-06,0.01379332213233564,0.036659316916124673,0.032283505351126285,0.01657912880291129,-0.013605652055778628,0,1,0,0,0,0
1999-12-07,-0.01379332213233564,-0.011691628559616252,0.0027586224390797054,-0.019623271184139424,-0.013793322132335861,0,0,0,1,0,0
1999-12-08,0.03189336377595364,0.01244125378212635,0.01774790612340571,0.00456274555841818,-0.02105340919783233,0,0,0,0,1,0
1999-12-09,-0.013544225107757102,-0.026192425394950813,-0.03441495860861743,-0.0323852511577174,0.014084739881738972,0,0,1,0,0,0
1999-12-10,0.031322471129041074,-0.030855796821653847,-0.05173567439918869,-0.02218791497536221,-0.028370697129215527,1,0,0,0,0,0
1999-12-13,0.03463549666275623,0.006326632411362443,0.005882369903066564,0.01747463052326398,0.028370697129215527,0,1,0,0,0,0
1999-12-14,0.05786738232054878,0.019516622586746912,0.014556297774207305,0.029482352564507097,0,0,0,0,1,0,0
1999-12-15,0.01988137055382888,0.015724197418472308,0.012921931416920551,0.02417036092781305,0.02758795651882906,0,0,0,0,1,0
1999-12-16,-0.007905179507113336,0.017352378057386986,0.028131250250359008,0.01775194545845038,0.046520015634892886,0,0,1,0,0,0
1999-12-17,0.01183445764700286,7.476635862309067e-4,0.021948754904387524,0.008759180089881413,0,1,0,0,0,0,0
1999-12-20,0.045985113241823417,-0.007878487572079873,-0.008174432439558121,0.0014524330803148966,0.03195159980660242,0,1,0,0,0,0
1999-12-21,-0.030420596700711844,-0.007941051372812868,-0.004112411553092499,0.01010838932076108,0.006269613013595382,0,0,0,1,0,0
1999-12-22,-0.05556985115481061,-0.03201816416141501,-0.05796675597433654,-0.0291565842914554,0,0,0,0,0,1,0
1999-12-23,-0.012320484388040676,0.013626841189991357,0.013015368112070158,0.008836581800498011,0,0,0,1,0,0,0
1999-12-27,-0.025105921131076347,0.01915033629059515,-0.004319661144516429,0.02462108439034799,0.01857638557293531,0,1,0,0,0,0
1999-12-28,-0.017094433359300165,0.016927242613561155,0.03265016777074242,0.011379923662762526,0.018237587549780915,0,0,0,1,0,0
1999-12-29,0.008583743691391477,-0.015032225938826915,-0.05453287902024995,-0.004252309738530358,-0.00604231445596265,0,0,0,0,1,0
1999-12-30,-0.017241806434506124,-0.024919825072887924,-0.037570158663964515,-0.00855925339566993,0.00604231445596265,0,0,1,0,0,0
2000-01-04,-0.06280090123903015,-0.007794271726818902,0.007627802048886134,-0.015884810540022998,-0.012121360532344833,0,0,0,1,0,0
2000-01-05,0.00461894585629441,-0.036251729020635004,-0.013772214621227241,-0.023565155250667547,-0.00244200365555175,0,0,0,0,1,0
2000-01-06,0.004597709248629567,0.005663445558400149,0.015290817798417289,0.005943553900847998,-0.028520221948415025,0,0,1,0,0,0
2000-01-07,0.004576667027411663,0,-0.029255358148789712,-0.022472855852058604,0,1,0,0,0,0,0
2000-01-10,0.0045558165358609015,-0.003232326046580525,0.009331327428884317,0,0,0,1,0,0,0,0
2000-01-11,0.013544225107757102,0.03889379112127367,0.015361285161487215,0.016529301951210607,0.024845998586530693,0,0,0,1,0,0
2000-01-12,0.008928630744301391,0.023467128061926523,0.04471683878179622,0.038016273788841926,0.012195273093818265,0,0,0,0,1,0
2000-01-13,0.017621601349819493,0.012469460642122066,0,0.017070115771603667,0.023953241022492883,0,0,1,0,0,0
2000-01-14,-0.004376374599798893,0.050523189446176175,0.04976150955906372,0.07209102915451882,-0.011904902506318371,1,0,0,0,0,0
2000-01-18,0.030239885189718207,0.03404434762051922,0.036763840689528204,0.06601381031589396,0.023669744085904776,0,0,0,1,0,0
2000-01-19,0.021053409197832273,0.004475820864995761,0,0.05729490466115286,0.01739174271186919,0,0,0,0,1,0
2000-01-20,0.052750565385528914,0.019054676545198657,0.015915455305899495,0.22546104945457235,0.06669137449867228,0,0,1,0,0,0
2000-01-21,0.007874056430905996,0.0013472551717854664,-0.014579449763157282,0.15811108104335508,0.010695289116747844,1,0,0,0,0,0
2000-01-24,0,-0.015604115796650664,-0.018868484304382815,0.018018505502678417,-0.026955809988528173,0,1,0,0,0,0
2000-01-25,0.042232763623272995,0.034607854891382406,0.017532478761640602,0.05365850748684475,-0.01652930195121058,0,0,0,1,0,0
2000-01-26,0.02597548640326064,-0.09050010233263572,-0.03261158558876093,-0.03824988213399966,-0.028170876966696345,0,0,0,0,1,0
2000-01-27,0.010929070532190055,-0.016035329013292188,-0.008321823337492207,-0.0762273653878843,-0.011494379425735113,0,0,1,0,0,0
2000-01-28,0.028573372444056222,0.0018351996341769983,0.008321823337492207,-0.02252911306002814,-0.02339287957470551,1,0,0,0,0,0
2000-01-31,-0.05426285855936697,0.013838531110846652,0.016438726343159904,-0.36819371331093287,0,0,1,0,0,0,0
2000-02-01,0.04364328973190679,0.02252911306002847,0.0373376704376443,0.22800974096538273,-0.008318526875090798,0,0,0,1,0,0
2000-02-02,0.03496859783774675,-0.02724182796322916,-0.01849458263616438,0.17826804496077212,0.02939659060134492,0,0,0,0,1,0
2000-02-03,-0.020834086902842053,0.026534364191238335,0.030205842057065835,0.13078595391800735,-0.0034823018358745295,0,0,1,0,0,0
2000-02-04,-0.02486806657801366,0.014403902638897126,0.012853647403381158,0.22953788926493612,0.028655255760376128,1,0,0,0,0,0
2000-02-07,0.01073355564310896,-0.009462134728118077,-0.018041726485159143,-0.4701169501138946,-0.011363758650315095,0,1,0,0,0,0
2000-02-08,-0.07767303831821815,-0.01240051319845481,-0.010457611643958142,-0.07823111297518567,-0.0057306747089850285,0,0,0,1,0,0
2000-02-09,0.007662872745569205,0.023256862164267034,0.027221382683625256,-0.09668367163213734,0.01142869582362277,0,0,0,0,1,0
2000-02-10,0.011385322225125227,0.02680572869421205,0.025253867321203438,-0.11549084831149851,0,0,0,1,0,0,0
2000-02-11,0,6.779661276636872e-4,-0.011285386231666528,-0.03704127168034896,0.005665737535677354,1,0,0,0,0,0
2000-02-14,-0.015209418663528762,0.026418523560475027,0.05280539144985355,0.002512564135883133,0,0,1,0,0,0,0
2000-02-15,0,-0.00429965934435339,-0.012033839563723558,-0.030575630202793108,0,0,0,0,1,0,0
2000-02-16,0.015209418663528762,-0.00531739371869433,0,0,0.005633817718256023,0,0,0,0,1,0
2000-02-17,0.0037664827954769775,-0.02155691424174666,-0.00973243691823103,-0.020915795149973215,-0.013574869091068878,0,0,1,0,0,0
2000-02-18,-0.0037664827954769775,0.004755443744319354,-0.013538668332798126,0.01051258038908709,0.007941051372812855,1,0,0,0,0,0
2000-02-22,-0.03846628082779602,0.004058172630625467,0.023271105251029156,-0.01051258038908709,0.00899893586856955,0,0,0,1,0,0
2000-02-23,-0.019802627296179653,0.018723382133273514,0.0036253816143169137,0.018325120125880723,0.0022371373983563203,0,0,0,0,1,0
2000-02-24,0.007968169649176793,0.001324065072619618,0.015559859107031754,0.02307794728254478,-0.005602255548669846,0,0,1,0,0,0
2000-02-25,-0.003976148379639444,0.003632165129019427,0.02115237500522671,0.050659379944769295,0.0385722747862397,1,0,0,0,0,0
2000-02-28,0.03522869188374389,-0.007609631426743757,0.08361414004113367,-0.017011345826536628,0.016086137751624277,0,1,0,0,0,0
2000-02-29,0.019048194970694432,0.015161793409100621,0.005333345975362461,0.004889985294191795,0.005305052229693179,0,0,0,1,0,0
2000-03-01,0.022388994893478786,0.03661295264751274,0.04777647933858588,0.034754846053048544,0.015748356968139185,0,0,0,0,1,0
2000-03-02,0.03267078228954856,-0.006327132781072553,-0.0020304575503819963,0.022132528349002895,-0.007318380807679818,0,0,1,0,0,0
2000-03-03,-0.028987536873252173,-0.0015880581390517179,-0.020534602441707826,0.0023014969882792224,0,1,0,0,0,0,0
2000-03-06,0.014598799421152497,0.02293894768058502,-0.010427623162259099,-0.0034542348680875468,0.007318380807679818,0,1,0,0,0,0
2000-03-07,0.007220247973487082,0.05175916907568778,0.012500162764231479,0.012607616854574816,0.040821994520255166,0,0,0,1,0,0
2000-03-08,-0.01449300730256664,-0.08235609929911858,-0.06302138409738132,-0.08556285112848833,-0.030459207484708574,0,0,0,0,1,0
2000-03-09,-0.018416726786231186,0.01241461114024034,0.04315664307094156,-0.0012414650880649136,0.010256500167189108,0,0,1,0,0,0
2000-03-10,0.018416726786231186,0.004734110151408899,0.0021097054238496185,-0.026433257068155552,0.030153038170687558,1,0,0,0,0,0
2000-03-13,0.018083675433295365,0.010959871722487247,-0.013793322132335709,0.01141420128444015,0.009852296443011638,0,1,0,0,0,0
2000-03-14,0.01423511582187209,-0.005621501374731608,-0.028170876966696345,-0.026838671610071835,-0.014815085785140762,0,0,0,1,0,0
2000-03-15,-0.025046031926087897,-0.04680341372907293,-0.04840562273035391,-0.049114050811939536,-0.004987541511038968,0,0,0,0,1,0
2000-03-16,0.028573372444056222,0.02046522618757063,0.010327114155849582,0.0027173929764999216,-0.040821994520255166,0,0,1,0,0,0
2000-03-17,-0.01061956882746018,-0.007746972250173734,-0.011481182373956289,-0.008174432439558121,0.010362787035546592,1,0,0,0,0,0
2000-03-20,-0.028882874148786097,-0.05084996394565522,-0.07304263114387172,-0.05772186215847347,-0.010362787035546592,0,1,0,0,0,0
2000-03-21,0.003656311203110496,-0.046049293717342454,0.0012414650880649136,0.018665294219359863,-0.021053409197832364,0,0,0,1,0,0
2000-03-22,0.01449300730256664,-0.026407756296755736,0.02087245817044142,-0.005706149576854669,-0.03243527575315376,0,0,0,0,1,0
2000-03-23,-0.007220247973487082,0.006940667131920986,0.009673594178378375,0.026818826814413943,0.021739986636405917,0,0,1,0,0,0
2000-03-24,0.021506205220963803,0.01409746824447744,0.050450580800087325,0.03422647566953502,0.03174869831458021,1,0,0,0,0,0
2000-03-27,0,-0.009738580122465201,-0.012665684572107538,-0.008108152528422563,-0.0052219439811516805,0,1,0,0,0,0
2000-03-28,0.04167269640056803,-0.017919660343539423,0.009227285769074861,0.017485314341019575,-0.015831465216680683,0,0,0,1,0,0
2000-03-29,-0.0068259650703998975,-0.027686018251348532,-0.04942182171720785,-0.028399474521698054,-0.04905615698919413,0,0,0,0,1,0
2000-03-30,-0.03130690462504404,0.011691628559616252,-0.01580580017118799,0.01902231270910104,-0.028330506626225993,0,0,1,0,0,0
2000-03-31,0.01751358249270818,0.007098852901168851,0,0.05498767306464933,-0.023256862164267283,1,0,0,0,0,0
2000-04-03,0.013793322132335861,-0.02182999747868175,-0.014815085785140514,-0.011531197599189663,-0.005899722127188312,0,1,0,0,0,0
2000-04-04,-0.017271586508660564,-0.03169960048714948,-0.05496591131728057,-0.10021911615740775,-0.042302379690689285,0,0,0,1,0,0
2000-04-05,-0.0034904049397685988,0.011714308106892446,-0.05538214585158491,-0.011461443519006631,-0.03135052988407605,0,0,0,0,1,0
2000-04-06,0.041101675685551786,-0.009752369082432821,-0.002781642961876829,-0.0014419613169012746,0.018928009885518876,0,0,1,0,0,0
2000-04-07,0.0033500868852820442,-0.021395427862038296,-0.026818826814413943,-0.02040887163120697,0.006230549750636083,1,0,0,0,0,0
2000-04-10,-0.006711434587986842,-0.04337832282144838,-0.060445810908492936,0.008797710703529193,0.003719781102532016,0,1,0,0,0,0
2000-04-11,0.0033613477027047978,0.010815413245158112,-0.007627802048886134,-0.0014609206396748453,-0.006207344574333723,0,0,0,1,0,0
2000-04-12,0.023218290102007266,0.053174023672632575,0.0695032057669735,0.058213737232124196,-0.0163217684856945,0,0,0,0,1,0
2000-04-13,0,-0.007877157706150495,0.0085349024498374,0.004129393342011234,0.018809331957496206,0,0,1,0,0,0
2000-04-14,0.019481135571822517,0.007484770022089027,-0.002836881335199659,-0.011049836186585005,-0.018809331957496206,1,0,0,0,0,0
2000-04-17,0.006410278360919008,0.022507740992736558,0.03352269203864361,0.04215443975403377,0.018809331957496206,0,1,0,0,0,0
2000-04-18,-0.00320000273067067,-0.005386700212625328,0.013642776403786527,0.003986716243821353,0.01846206283973531,0,0,0,1,0,0
2000-04-19,0,0.05479794837622887,0.03462396456604805,0.09482778712733886,0.018127384592556695,0,0,0,0,1,0
2000-04-20,-0.016155440222285433,-0.0032924851400557564,0.016872561201126957,-0.019489045587484405,0,0,0,1,0,0,0
2000-04-24,0.016155440222285433,0.004387575594447579,-0.01949379468100121,0.002457003693052129,0.017804624633506683,0,1,0,0,0,0
2000-04-25,0.019048194970694432,-0.03716518400565372,-0.030648634738444536,-0.012345835822299228,-0.017804624633506683,0,0,0,1,0,0
2000-04-26,-0.019048194970694432,-0.06734442295195286,-0.02188869878943711,0.006191970247921091,-0.012048338516174512,0,0,0,0,1,0
2000-04-27,-0.019418085857101808,0.033455927896304694,0.027286822558994506,0.015921953010585244,0,0,0,1,0,0,0
2000-04-28,0.009756174945364737,0.007025790024405509,0.009377161812597012,-0.10901237607659728,-0.012195273093818265,1,0,0,0,0,0
2000-05-01,0.02240093668916665,0.005043657636603083,0.02501776297528785,0.01879249934936733,-0.012345835822299228,0,1,0,0,0,0
2000-05-02,0.01257878220686015,0.03871451218069044,0.07271372551804725,0.003981425299184882,0.028170876966696207,0,0,0,1,0,0
2000-05-03,-0.006269613013595299,-0.009726975307438046,0.008428707335055463,-0.05583478690944038,-0.01582504114439698,0,0,0,0,1,0
2000-05-04,-0.028710105882431503,0.01788423225642033,0.027204516239033055,-0.014104606181541968,-0.024845998586530693,0,0,1,0,0,0
2000-05-05,0.006451635281488732,0.01065207500851395,-0.017657904355453086,-0.034685557987889915,0.0037664827954768665,1,0,0,0,0,0
2000-05-08,0.003210275630248338,0.024541108916117604,0.040726978129856345,0.033264093640512415,0.01492565021667569,0,1,0,0,0,0
2000-05-09,0.040821994520255034,0.01451096069300073,0,0.01272101960131089,0.006153865574378137,0,0,0,1,0,0
2000-05-10,-0.015504186535965303,-0.012730016322006321,-0.06720265211388429,0.037220009536226006,-0.014833399294100935,0,0,0,0,1,0
2000-05-11,0.05176193455858957,0.04010999733816556,0.053425166673580576,0.06293032746920152,0.014833399294100935,0,0,1,0,0,0
2000-05-12,-0.005952398527295344,0.013245226750020489,0.02059569367208071,0.0075949732174447615,0,1,0,0,0,0,0
2000-05-15,0.005952398527295344,0.010404524133572401,0.032314789470371405,0.0037759642095350487,-0.01857638557293531,0,1,0,0,0,0
2000-05-16,0.023461486678997945,-0.006364114596567383,0.006557400546159081,-0.002515724597247304,0.01857638557293531,0,0,0,1,0,0
2000-05-17,0.011527505171067487,-0.012851039219159865,0.002176279422595531,0.003771217543079325,-0.024845998586530693,0,0,0,0,1,0
2000-05-18,0.06650649744138826,0.030173257823516764,0.008658062743114592,0.02233343445064756,0.006269613013595382,0,0,1,0,0,0
2000-05-19,0.008010723746078918,-0.008623602363932115,-0.035091319811270144,-0.013588844061896227,0,1,0,0,0,0,0
2000-05-22,0.0492966215112276,-0.047758052077011115,-0.032901436194388636,-0.047112467811710246,-0.012578782206860123,0,1,0,0,0,0
2000-05-23,-0.02564243061333782,-3.494670662860244e-4,-0.003466207976486252,-0.019750477417416368,0,0,0,0,1,0,0
2000-05-24,0.023107575010149706,0.0437676692338278,0.05735129647146575,0.04294739383256865,0.012578782206860123,0,0,0,0,1,0
2000-05-25,0.05913052322682244,0.017904987613033274,0.05320403606346454,0.010139503852439558,-0.006269613013595382,0,0,1,0,0,0
2000-05-26,0.02597548640326064,-0.022263753943988718,-0.025184961753606315,-0.030732252129204024,-0.012658396871923494,1,0,0,0,0,0
2000-05-30,0.013889112160667016,0.019960742562538325,0.05881013672608439,-0.006523180339123469,0.012658396871923494,0,0,0,1,0,0
2000-05-31,0.03833614874354718,-0.044796174490890905,-0.03986220142802579,-0.03326986821831879,0,0,0,0,0,1,0
2000-06-01,-0.029182766757059886,0.03918096568220886,0.004162336914687342,0.050142429419445744,0.012500162764231465,0,0,1,0,0,0
2000-06-02,-0.04186657939278993,0.004956230201639045,0.019537896556340348,-0.007751976804317995,0.012345835822299228,1,0,0,0,0,0
2000-06-05,-0.009546611883579859,-0.015612341692367693,-0.019537896556340348,-0.018325120125880723,-0.01857638557293531,0,1,0,0,0,0
2000-06-06,0.07170701061618368,-0.003017604972155752,-0.00938974034983904,0.014426479710223428,-0.006269613013595382,0,0,0,1,0,0
2000-06-07,-0.057421053368707176,-0.016590866416220873,-0.016913722442061865,-0.005221943981151667,0.018692133012152556,0,0,0,0,1,0
2000-06-08,-0.06595796779179741,0.016590866416220873,-0.004273510777381945,-0.02921854599914009,-0.012422519998557174,0,0,1,0,0,0
2000-06-09,0.04445176257083361,0.014666929588730504,0.009589844404614765,0.006715941965436845,0,1,0,0,0,0,0
2000-06-12,0.01913934021069763,0.04970367953434174,0.023061818705528453,0.04322873455082016,0.012422519998557174,0,1,0,0,0,0
2000-06-13,0.01177869919261254,0.030084452134154116,0.020513539833102976,0.011472401162236828,0,0,0,0,1,0,0
2000-06-14,-0.026098752967361083,-3.0557677854314846e-4,0.013111635139375105,0.0012666246151929461,0.006153865574378137,0,0,0,0,1,0
2000-06-15,0.05153365011518285,-6.11433831338104e-4,0.007984074348220549,-0.019169916107720203,0,0,0,1,0,0,0
2000-06-16,0.015855371789794015,-0.010761056956298365,-0.04264605604913894,-0.040821994520255145,0.006116227017436082,1,0,0,0,0,0
2000-06-19,-0.015855371789794015,-0.024406718377009362,-0.01884872555866736,-0.009453142643755297,0.006079046076382183,0,1,0,0,0,0
2000-06-20,-0.08576682175742523,0.046419224423801086,-0.008492620045653605,0.04120184095833562,0.012048338516174512,0,0,0,1,0,0
2000-06-21,0.02941388520629329,0.01708930811104592,-0.01612071450337242,0.015504186535965248,0.011904902506318371,0,0,0,0,1,0
2000-06-22,0.06995858860691073,0.031600054687402235,0.06094322506251087,0.04020642047804057,0.011764841579586405,0,0,1,0,0,0
2000-06-23,-0.0045146803545268455,0.0011514106050416473,0.0060975798681185064,-0.007416597655049678,0.011628037995119106,1,0,0,0,0,0
2000-06-26,-0.01137668698210792,-0.09657680441951788,0,-0.008722796740353617,0.022858138076050208,0,1,0,0,0,0
2000-06-27,0.040364223855360315,0.014157858004098411,0,0.024723138086794633,0.01680711831638125,0,0,0,1,0,0
2000-06-28,-0.02447285651872555,-0.004697049499869266,-0.041370946247403374,0,0,0,0,0,0,1,0
2000-06-29,-0.043735393507808196,0.026940784031186826,0.019864741026439765,0.030068410742887713,0.01652930195121058,0,0,1,0,0,0
2000-06-30,0.02555307442461774,-0.008899859265877108,-0.02515855963615496,-0.0167267938053135,0.03543043697950041,1,0,0,0,0,0
2000-07-03,0,-0.02623510865434575,-0.051740371627589196,-0.01578660593064074,0,0,1,0,0,0,0
2000-07-05,-0.027908788117076755,-0.026941975955423025,-0.054564208296719444,-0.0160398256810364,-0.003169574761279055,0,0,0,0,1,0
2000-07-06,-0.05328136661293681,-0.018704400918696074,-0.03483835804930738,-0.017566323717899207,-0.021391189981317456,0,0,1,0,0,0
2000-07-07,-0.004987541511038973,0.0023159646414625534,0.004878058453432865,0.002528446353358693,-0.0385722747862397,1,0,0,0,0,0
2000-07-10,0.04640637281415594,-0.025097519405361535,0.08842967324601977,-0.017834867636034285,0,0,1,0,0,0,0
2000-07-11,-0.004784698123336373,0.0033829531586517803,0.013274531208696136,-0.00128617381074414,-0.005633817718256023,0,0,0,1,0,0
2000-07-12,0.028370697129215472,0.024354831806886246,0.0010982977490625878,0.017857617400006437,0,0,0,0,0,1,0
2000-07-13,-0.05018974452385527,0.03465933963016887,0.013086337242893847,0.026202372394024093,-0.011363758650315095,0,0,1,0,0,0
2000-07-14,0.0218190473946398,-0.0031887782122410613,-0.010893353907883693,-0.007416597655049678,0.011363758650315095,1,0,0,0,0,0
2000-07-17,-0.009638628837768781,-0.01934920088558334,-0.0076965745519891465,-0.023855494089225077,0.005633817718256023,0,1,0,0,0,0
2000-07-18,-0.03448617607116922,0.039270808334135765,0.025069432770859212,0.01513269734887146,0,0,0,0,1,0,0
2000-07-19,0.01985176855273152,-0.0266513236016781,-0.03616832583890808,-0.005018831111942762,0.011173300598125227,0,0,0,0,1,0
2000-07-20,-0.05297581597776424,-0.00515797404026852,-0.034055504412495344,-0.012658396871923494,-0.011173300598125227,0,0,1,0,0,0
2000-07-21,0.005167970158442614,-0.08004270767353638,-0.07802396149407587,-0.03500033214003681,-0.005633817718256023,1,0,0,0,0,0
2000-07-24,-0.03674954220874138,-0.020874630257515125,-0.06179571926846572,-0.017299167262812165,-0.011363758650315095,0,1,0,0,0,0
2000-07-25,-0.029852963149681333,-0.0028643055744708157,0.02621382078752843,0.004018759594917765,-0.0057306747089850285,0,0,0,1,0,0
2000-07-26,-0.011080445776571857,-0.0028725333935240016,0.03182954886238684,0.0132804076678944,0,0,0,0,0,1,0
2000-07-27,0.04360363748213203,0.01428085676803148,0.04292504471703382,0.011803415724884525,0.017094433359300124,0,0,1,0,0,0
2000-07-28,0.03665331764803548,3.5442141076291733e-4,0.03306086226088814,-0.0013046316266648872,0.022347298691996628,1,0,0,0,0,0
2000-07-31,-0.03665331764803548,-0.025844941752142248,-0.0011621151801773921,0.015544354437800334,0,0,1,0,0,0,0
2000-08-01,0.007968169649176682,0.012646961700767179,0.015003166592048811,0.02913442288996765,0.010989121575595201,0,0,0,1,0,0
2000-08-02,0.06899287148695166,0.014968205332205997,-0.03496859783774678,0,0.026955809988528173,0,0,0,0,1,0
2000-08-03,0.04348511193973881,0.022732225585064825,-0.0035650661644961723,0.02100138953438771,-0.016086137751624277,0,0,1,0,0,0
2000-08-04,0.004716989878138733,0.03466198170091861,0.01652930195121058,0.024155763879336017,0.021391189981317456,1,0,0,0,0,0
2000-08-07,0.03241024415075455,-0.03431626000343879,-0.0932046696101782,-0.042663386535321285,-0.012779726646398822,0,1,0,0,0,0
2000-08-08,0.01581953894489274,0.011342276603934831,0.030382083688122924,0.02581581596270993,0.02120970280685819,0,0,0,1,0,0
2000-08-09,0.0044742803949211485,0.03756310157564835,0.011159446248898447,0.022796428092383775,0.012513197684783824,0,0,0,0,1,0
2000-08-10,-0.011223462369849502,0.02310172690303558,0.0633047146886426,0.02112754642587536,0.020513539833102976,0,0,1,0,0,0
2000-08-11,0.002254792387089255,-0.0022540663222696544,-0.005803846819800257,-0.0034904049397685155,-0.005089069507471282,1,0,0,0,0,0
2000-08-14,-0.0045146803545268455,0.02860061483321541,0.0034863486794377563,0.02418079819721472,0.025190248828558436,0,1,0,0,0,0
2000-08-15,-0.041576426845740366,-0.015469921772131912,-0.009324076875123266,-0.019529627021483892,0,0,0,0,1,0,0
2000-08-16,0,0.015156589480675997,0.018562017860059565,0.012680285175909106,0.004962789342129124,0,0,0,0,1,0
2000-08-17,0.025612575856726272,-9.405863681379856e-4,0.024972920931379997,0.01703618715256787,0.019608471388376337,0,0,1,0,0,0
2000-08-18,0.006872879287762146,0.002819109149736043,-0.003368897066104798,0.01675081042481537,0.0048426244757878885,1,0,0,0,0,0
